-2.659101504832506180e-03,-1.355752162635326385e-02,7.819015979766845703e-01,9.998900890350341797e-01,-8.375060744583606720e-03,-1.221610233187675476e-02,6.678740028291940689e-04,5.844705179333686829e-02,1.374704539775848389e-01,1.155121549963951111e-01,1.356407403945922852e-01,-1.767295151948928833e-01,-1.437450200319290161e-01,5.276213958859443665e-02,-1.207387298345565796e-01,-2.586640119552612305e-01,1.257753223180770874e-01,-1.416950076818466187e-01,1.211081594228744507e-01,-1.322249323129653931e-02,5.111571401357650757e-03,1.123953610658645630e-01,5.372012499719858170e-03,2.558091580867767334e-01,-5.253241658210754395e-01,1.001961827278137207e+00,3.803940862417221069e-02,1.146406028419733047e-02,-6.480211764574050903e-02,2.005110494792461395e-02,-1.957906633615493774e-01,4.019544720649719238e-01,9.939347505569458008e-01,1.945222169160842896e-02,6.565617024898529053e-02,3.423675894737243652e-02
-3.063859418034553528e-03,-1.379429176449775696e-02,7.819087505340576172e-01,9.998846650123596191e-01,-8.357222191989421844e-03,-1.264847815036773682e-02,9.639910422265529633e-04,5.865235626697540283e-02,1.375737190246582031e-01,1.139951348304748535e-01,1.358055770397186279e-01,-1.774281114339828491e-01,-1.437126249074935913e-01,5.333200842142105103e-02,-1.206058785319328308e-01,-2.593407034873962402e-01,1.264559626579284668e-01,-1.411986052989959717e-01,1.215084791183471680e-01,-1.203373074531555176e-02,5.236198659986257553e-03,1.117528527975082397e-01,5.572543479502201080e-03,2.568603754043579102e-01,-5.243657231330871582e-01,1.001579999923706055e+00,3.882758691906929016e-02,1.202232390642166138e-02,-6.889574229717254639e-02,1.865756325423717499e-02,-1.972201913595199585e-01,4.017326533794403076e-01,9.878708720207214355e-01,1.515772379934787750e-02,6.626384705305099487e-02,3.508935868740081787e-02
-3.456302452832460403e-03,-1.404778659343719482e-02,7.818436026573181152e-01,9.998777508735656738e-01,-8.367078378796577454e-03,-1.314079388976097107e-02,1.358822803013026714e-03,5.879732593894004822e-02,1.375401616096496582e-01,1.120705083012580872e-01,1.365024745464324951e-01,-1.777235865592956543e-01,-1.434357464313507080e-01,5.434803664684295654e-02,-1.206731945276260376e-01,-2.608996033668518066e-01,1.268621534109115601e-01,-1.411703974008560181e-01,1.215887963771820068e-01,-1.193340308964252472e-02,5.437198560684919357e-03,1.113631203770637512e-01,5.463248584419488907e-03,2.577455639839172363e-01,-5.232467055320739746e-01,1.001725316047668457e+00,4.197747260332107544e-02,1.204484980553388596e-02,-7.165822386741638184e-02,1.650279015302658081e-02,-1.988729834556579590e-01,4.023495912551879883e-01,9.818828105926513672e-01,1.285357214510440826e-02,6.613980978727340698e-02,3.556990623474121094e-02
-3.784342203289270401e-03,-1.422874443233013153e-02,7.817646265029907227e-01,9.998688101768493652e-01,-8.385880850255489349e-03,-1.374419219791889191e-02,1.783723477274179459e-03,5.923219770193099976e-02,1.375010758638381958e-01,1.102551743388175964e-01,1.372805237770080566e-01,-1.780229359865188599e-01,-1.430556029081344604e-01,5.552982166409492493e-02,-1.206127926707267761e-01,-2.623814642429351807e-01,1.270833760499954224e-01,-1.412545591592788696e-01,1.215403750538825989e-01,-1.213830709457397461e-02,5.492165684700012207e-03,1.110634058713912964e-01,5.523270461708307266e-03,2.586799561977386475e-01,-5.229630470275878906e-01,1.002232789993286133e+00,4.573325067758560181e-02,1.277980208396911621e-02,-7.306452840566635132e-02,1.429190579801797867e-02,-2.005550563335418701e-01,4.042922854423522949e-01,9.772717952728271484e-01,1.088905800133943558e-02,6.553895771503448486e-02,3.554883971810340881e-02
-4.032074473798274994e-03,-1.434939168393611908e-02,7.816914916038513184e-01,9.998579025268554688e-01,-8.404610678553581238e-03,-1.444549113512039185e-02,2.196519868448376656e-03,6.018000841140747070e-02,1.376531720161437988e-01,1.092069149017333984e-01,1.377799212932586670e-01,-1.782275140285491943e-01,-1.428471952676773071e-01,5.687870457768440247e-02,-1.204166039824485779e-01,-2.630251646041870117e-01,1.274239420890808105e-01,-1.415622532367706299e-01,1.211429089307785034e-01,-1.220749877393245697e-02,5.545041989535093307e-03,1.110488697886466980e-01,5.235222168266773224e-03,2.595089673995971680e-01,-5.233075022697448730e-01,1.002936840057373047e+00,4.758713766932487488e-02,1.346481405198574066e-02,-7.338486611843109131e-02,1.262979116290807724e-02,-2.020747512578964233e-01,4.061253666877746582e-01,9.741692543029785156e-01,9.221071377396583557e-03,6.504195183515548706e-02,3.502357006072998047e-02
-4.227425437420606613e-03,-1.438985951244831085e-02,7.816426157951354980e-01,9.998466968536376953e-01,-8.406175300478935242e-03,-1.514531858265399933e-02,2.556351013481616974e-03,6.123542040586471558e-02,1.377675235271453857e-01,1.083763018250465393e-01,1.380207687616348267e-01,-1.781371235847473145e-01,-1.425621360540390015e-01,5.827176570892333984e-02,-1.202422380447387695e-01,-2.631849348545074463e-01,1.275750100612640381e-01,-1.417077332735061646e-01,1.207983195781707764e-01,-1.232629548758268356e-02,5.612996406853199005e-03,1.110643520951271057e-01,4.842644557356834412e-03,2.603312730789184570e-01,-5.236638784408569336e-01,1.003457307815551758e+00,4.836545884609222412e-02,1.398373302072286606e-02,-7.359238713979721069e-02,1.141158118844032288e-02,-2.035365849733352661e-01,4.083418846130371094e-01,9.723112583160400391e-01,8.186182007193565369e-03,6.478414684534072876e-02,3.467733785510063171e-02
-4.381592385470867157e-03,-1.440577395260334015e-02,7.816552519798278809e-01,9.998366236686706543e-01,-8.378149941563606262e-03,-1.575816422700881958e-02,2.856538165360689163e-03,6.184581667184829712e-02,1.376644521951675415e-01,1.075772568583488464e-01,1.383213847875595093e-01,-1.779562234878540039e-01,-1.421053260564804077e-01,5.953844636678695679e-02,-1.202793493866920471e-01,-2.634666562080383301e-01,1.275426000356674194e-01,-1.417592018842697144e-01,1.205301806330680847e-01,-1.254526712000370026e-02,5.629162304103374481e-03,1.111382618546485901e-01,4.306291230022907257e-03,2.611137628555297852e-01,-5.235539078712463379e-01,1.003845214843750000e+00,4.833562299609184265e-02,1.398952491581439972e-02,-7.336381077766418457e-02,1.073677930980920792e-02,-2.045985758304595947e-01,4.099686741828918457e-01,9.725034832954406738e-01,6.856557913124561310e-03,6.437104195356369019e-02,3.448715060949325562e-02
-4.522230941802263260e-03,-1.447705551981925964e-02,7.816785573959350586e-01,9.998268485069274902e-01,-8.341356180608272552e-03,-1.631550304591655731e-02,3.233786905184388161e-03,6.207658722996711731e-02,1.374587714672088623e-01,1.065583303570747375e-01,1.386019140481948853e-01,-1.778971850872039795e-01,-1.417870819568634033e-01,6.078052148222923279e-02,-1.204450801014900208e-01,-2.638780772686004639e-01,1.274879723787307739e-01,-1.418109685182571411e-01,1.203013211488723755e-01,-1.283763907849788666e-02,5.572625435888767242e-03,1.111883223056793213e-01,3.445758717134594917e-03,2.618885636329650879e-01,-5.233642458915710449e-01,1.004190921783447266e+00,4.792661964893341064e-02,1.347225904464721680e-02,-7.313923537731170654e-02,1.071831677109003067e-02,-2.051724642515182495e-01,4.104448854923248291e-01,9.740823507308959961e-01,5.572418682277202606e-03,6.405614316463470459e-02,3.430542722344398499e-02
-4.704485181719064713e-03,-1.442718133330345154e-02,7.816814780235290527e-01,9.998161196708679199e-01,-8.296503685414791107e-03,-1.688699610531330109e-02,3.718837862834334373e-03,6.229043006896972656e-02,1.371508240699768066e-01,1.054100990295410156e-01,1.389320939779281616e-01,-1.779510825872421265e-01,-1.414958834648132324e-01,6.213842704892158508e-02,-1.207671537995338440e-01,-2.644245326519012451e-01,1.275389492511749268e-01,-1.419785916805267334e-01,1.203466802835464478e-01,-1.304119825363159180e-02,5.426352377980947495e-03,1.112134009599685669e-01,2.667163265869021416e-03,2.625045180320739746e-01,-5.232802629470825195e-01,1.004498958587646484e+00,4.727282375097274780e-02,1.276290602982044220e-02,-7.273207604885101318e-02,1.157666742801666260e-02,-2.051914632320404053e-01,4.102520048618316650e-01,9.765086174011230469e-01,4.925309214740991592e-03,6.418549269437789917e-02,3.425399959087371826e-02
-4.798386245965957642e-03,-1.449352130293846130e-02,7.816631197929382324e-01,9.998041391372680664e-01,-8.252306841313838959e-03,-1.746413670480251312e-02,4.317464306950569153e-03,6.271279603242874146e-02,1.367758810520172119e-01,1.042184382677078247e-01,1.391694545745849609e-01,-1.779994815587997437e-01,-1.412702798843383789e-01,6.354429572820663452e-02,-1.212192401289939880e-01,-2.653099000453948975e-01,1.277019381523132324e-01,-1.422420144081115723e-01,1.204200536012649536e-01,-1.315027847886085510e-02,5.237919278442859650e-03,1.113451346755027771e-01,2.191288862377405167e-03,2.629830241203308105e-01,-5.232611298561096191e-01,1.004543542861938477e+00,4.556170105934143066e-02,1.244988292455673218e-02,-7.183784246444702148e-02,1.284787990152835846e-02,-2.047023624181747437e-01,4.096890091896057129e-01,9.793369174003601074e-01,5.278703756630420685e-03,6.457023322582244873e-02,3.367554023861885071e-02
